Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds.1,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
Ryan Bates,25,BUF,RG,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Jaquan Brisker,23,CHI,FS,15,15,1,6,0,6,2,1,0,1,0,0,4.0,104,73,31,5,4,0,
Derek Carr,31,LVR,QB,15,15,0,0,0,0,0,0,4,1,0,0,0.0,0,0,0,0,0,0,PB
Andre Cisco,22,JAX,FS,15,15,3,68,1,59,10,0,0,0,0,0,1.0,73,49,24,1,1,0,
Frank Clark,29,KAN,RDE,15,15,0,0,0,0,1,1,0,1,0,0,5.0,39,25,14,8,13,1,
La'el Collins,29,CIN,RT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Maliek Collins,27,HOU,RDT,15,15,0,0,0,0,2,0,0,0,0,0,3.5,37,27,10,9,10,0,
Gabriel Davis,23,BUF,WR,15,15,0,0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0,
Dion Dawkins,28,BUF,LT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Jamel Dean,26,TAM,RCB,15,15,2,24,0,24,8,0,0,0,0,0,0.0,57,45,12,1,0,0,
Will Dissly,26,SEA,TE,15,15,0,0,0,0,0,1,0,1,0,0,0.0,4,4,0,0,0,0,
Kyle Dugger,26,NWE,SS,15,15,3,55,2,39,8,1,0,1,59,1,1.0,78,50,28,5,2,0,
Samson Ebukam,27,SFO,LDE,15,15,0,0,0,0,1,1,0,1,0,0,5.0,36,21,15,7,13,0,
Terrell Edmunds,25,PIT,SS,15,15,0,0,0,0,5,0,0,0,0,0,2.0,70,41,29,3,2,0,
Mike Evans,29,TAM,WR,15,15,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Justin Fields,23,CHI,QB,15,15,0,0,0,0,0,0,16,8,-22,0,0.0,0,0,0,0,0,0,AP MVP-9
Minkah Fitzpatrick,26,PIT,FS,15,15,6,94,1,34,11,0,0,0,0,0,0.0,96,56,40,1,1,0,"PB,AP-1,AP DPoY-10"
Cameron Fleming,30,DEN,LT/RT,15,15,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Dre Greenlaw,25,SFO,RLB,15,15,1,0,0,0,6,2,0,2,23,1,0.0,127,82,45,3,0,0,
Shelby Harris,31,SEA,LDE,15,15,0,0,0,0,4,0,0,0,0,0,2.0,44,24,20,5,6,0,
Trey Hendrickson,28,CIN,RDE,15,15,0,0,0,0,3,3,0,0,0,0,8.0,32,22,10,6,24,0,PB
Xavien Howard,29,MIA,LCB,15,15,1,0,0,0,12,0,0,2,16,1,0.0,45,35,10,1,0,0,PB
Sam Hubbard,27,CIN,LDE,15,15,0,0,0,0,3,1,0,0,0,0,6.5,60,34,26,11,22,0,
Jalen Hurts,24,PHI,QB,15,15,0,0,0,0,0,0,9,2,-13,0,0.0,2,2,0,0,0,0,"PB,AP-2,AP MVP-2,AP OPoY-3"
Elgton Jenkins,27,GNB,LG/RT,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,PB
Chandler Jones,32,LVR,LDE,15,15,0,0,0,0,3,1,0,3,48,1,4.5,38,21,17,3,15,0,
D.J. Jones,27,DEN,NT,15,15,0,0,0,0,6,0,0,0,0,0,2.0,34,22,12,3,4,0,
George Kittle,29,SFO,TE,15,15,0,0,0,0,0,1,1,0,0,0,0.0,2,2,0,0,0,0,"PB,AP-2"
Dawson Knox,26,BUF,TE,15,15,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,PB
Allen Lazard,27,GNB,WR,15,15,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Matt Milano,28,BUF,LLB,15,15,3,84,1,43,11,0,0,2,0,0,1.5,99,72,27,12,7,0,"PB,AP-1"
Davis Mills,24,HOU,QB,15,15,0,0,0,0,0,0,8,2,0,0,0.0,2,2,0,0,0,0,
Steven Nelson,29,HOU,RCB,15,15,1,33,0,33,7,1,0,0,0,0,1.0,52,39,13,1,1,0,
Greg Newsome II,22,CLE,RCB,15,15,0,0,0,0,6,0,0,0,0,0,0.5,42,31,11,0,1,0,
Yannick Ngakoue,27,IND,LDE,15,15,0,0,0,0,0,1,0,0,0,0,9.5,29,18,11,8,16,0,
Jeff Okudah,23,DET,RCB,15,15,1,20,1,20,7,1,0,0,0,0,0.0,73,59,14,2,0,0,
Germaine Pratt,26,CIN,MLB,15,15,2,3,0,3,10,1,0,1,-8,0,1.0,99,50,49,6,1,0,
Sheldon Rankins,28,NYJ,NT,15,15,0,0,0,0,0,1,0,0,0,0,3.0,43,25,18,4,7,0,
Dalton Schultz,26,DAL,TE,15,15,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Jeffery Simmons,25,TEN,DT,15,15,0,0,0,0,7,1,0,0,0,0,7.5,54,25,29,9,14,0,"PB,AP-2"
Courtland Sutton,27,DEN,WR,15,15,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Wyatt Teller,28,CLE,RG,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Quincy Williams,26,NYJ,LILB,15,15,0,0,0,0,1,0,0,0,0,0,3.0,106,74,32,12,6,0,
Logan Wilson,26,CIN,RLB/MLB,15,15,1,41,0,41,4,1,1,0,0,0,2.5,123,83,40,3,7,0,
Russell Wilson,34,DEN,QB,15,15,0,0,0,0,0,0,6,4,7,0,0.0,0,0,0,0,0,0,
Xavier Woods,27,CAR,FS,15,15,0,0,0,0,6,0,0,2,30,0,0.0,86,53,33,0,1,0,
Kevin Zeitler,32,BAL,RG,15,15,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Alex Bars,27,LVR,RG,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Ezekiel Elliott,27,DAL,RB,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Kenyon Green,21,HOU,LG,15,14,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Dane Jackson,26,BUF,RCB,15,14,2,13,0,11,12,1,0,0,0,0,0.0,57,49,8,1,0,0,
Jerry Jeudy,23,DEN,WR,15,14,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
Frankie Luvu,26,CAR,RLB,15,14,1,33,1,33,4,1,0,0,0,0,7.0,111,76,35,19,9,0,
Foster Moreau,25,LVR,TE,15,14,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Travon Walker,22,JAX,ROLB,15,14,1,9,0,9,2,1,0,0,0,0,3.5,49,24,25,5,10,0,
Chris Godwin,26,TAM,WR,15,13,0,0,0,0,0,0,2,1,0,0,0.0,2,1,1,0,0,0,AP CPoY-7
Damar Hamlin,24,BUF,FS,15,13,0,0,0,0,2,1,0,0,0,0,1.5,91,63,28,6,3,0,AP CPoY-12
Myles Jack,27,PIT,RILB,15,13,0,0,0,0,3,0,0,0,0,0,0.0,104,61,43,3,1,0,
Alvin Kamara,27,NOR,RB,15,13,0,0,0,0,0,0,4,1,6,0,0.0,0,0,0,0,0,0,
Kader Kohou,24,MIA,RCB,15,13,1,0,0,0,10,1,0,0,0,0,0.0,72,63,9,5,0,0,
Tre'von Moehrig,23,LVR,FS,15,13,0,0,0,0,5,0,0,0,0,0,0.0,55,37,18,2,0,0,
C.J. Uzomah,29,NYJ,TE,15,13,0,0,0,0,0,0,0,1,0,0,0.0,2,2,0,0,0,0,
Dean Lowry,28,GNB,LDE,15,12,0,0,0,0,1,0,0,0,0,0,0.5,43,23,20,1,5,0,
Adam Trautman,25,NOR,TE,15,12,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Bryce Callahan,31,LAC,DB,15,11,3,37,1,26,6,0,0,0,0,0,0.0,47,34,13,2,2,0,
Kenneth Walker III,22,SEA,RB,15,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,AP ORoY-2
Will Harris,27,DET,RLB,15,10,1,0,0,0,4,1,0,1,0,0,0.0,57,44,13,2,1,0,
Myles Hartsfield,25,CAR,SS,15,10,0,0,0,0,2,1,0,0,0,0,0.0,59,44,15,2,1,0,
Cam Akers,23,LAR,RB,15,9,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,
Marquise Copeland,25,LAR,DL,15,9,0,0,0,0,0,0,0,0,0,0,1.0,31,16,15,2,2,0,
Marcus Davenport,26,NOR,RDE,15,9,0,0,0,0,0,0,0,0,0,0,0.5,29,16,13,2,8,0,
Chris Olave,22,NOR,WR,15,9,0,0,0,0,0,1,2,0,0,0,0.0,3,3,0,0,0,0,AP ORoY-4
Isaiah Rodgers,24,IND,DB,15,9,0,0,0,0,3,1,1,4,19,0,0.0,34,24,10,1,0,0,
Joe Thomas,31,CHI,RLB,15,9,0,0,0,0,2,0,0,1,0,0,1.0,61,35,26,4,1,0,
Levi Wallace,27,PIT,LCB,15,9,4,6,0,3,13,0,0,0,0,0,0.0,48,33,15,0,0,0,
Chase Claypool,24,2TM,WR,15,11,0,0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0,
Dylan Cole,28,TEN,RILB,15,8,0,0,0,0,1,0,0,0,0,0,1.0,64,42,22,4,1,0,
Isaiah McKenzie,27,BUF,WR,15,8,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Cory Littleton,29,CAR,MLB,15,7,0,0,0,0,2,0,0,0,0,0,0.5,47,28,19,1,2,0,
Johnathan Abram,26,3TM,S,15,8,0,0,0,0,3,0,0,0,0,0,0.0,60,42,18,0,2,0,
Antonio Gibson,24,WAS,RB,15,6,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Kamu Grugier-Hill,28,2TM,LB,15,6,0,0,0,0,1,0,0,0,0,0,0.0,48,38,10,1,0,0,
Derion Kendrick,22,LAR,LCB,15,6,0,0,0,0,4,0,0,0,0,0,0.0,43,36,7,0,0,0,
Shaq Lawson,28,BUF,LDE,15,6,0,0,0,0,1,1,0,0,0,0,3.5,31,19,12,6,9,0,
Tre'Quan Smith,26,NOR,WR,15,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Dane Belton,22,NYG,S,15,5,2,0,0,0,3,0,0,2,3,0,0.0,31,24,7,1,1,0,
Jonathan Bostic,31,WAS,MLB,15,5,0,0,0,0,0,0,0,0,0,0,0.0,25,11,14,0,0,0,
Tanoh Kpassagnon,28,NOR,DE,15,5,0,0,0,0,0,0,0,0,0,0,2.0,28,15,13,3,6,0,
Derrick Barnes,23,DET,LB,15,4,0,0,0,0,1,0,0,0,0,0,1.0,47,27,20,3,1,0,
Angelo Blackson,30,CHI,DT,15,4,0,0,0,0,1,0,0,0,0,0,0.0,22,10,12,1,1,0,
Justin Evans,27,NOR,S,15,4,0,0,0,0,2,1,0,0,0,0,0.0,29,17,12,2,0,0,
Reggie Gilliam,25,BUF,FB,15,4,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,
Marcus Jones,24,NWE,DB,15,4,2,87,1,69,7,0,1,1,0,0,0.0,39,34,5,2,0,0,AP-1
John Ridgeway,23,WAS,DT,15,4,0,0,0,0,1,1,0,0,0,0,0.0,24,9,15,0,0,0,
Brandon Stephens,25,BAL,DB,15,4,0,0,0,0,7,0,0,0,0,0,0.5,37,31,6,0,1,0,
Jerry Tillery,26,2TM,DE,15,4,0,0,0,0,0,1,0,0,0,0,1.0,18,13,5,0,4,0,
Oshane Ximines,26,NYG,LB,15,4,0,0,0,0,2,1,1,1,1,0,2.0,24,15,9,3,8,0,
Jordan Akins,30,HOU,TE,15,3,0,0,0,0,0,0,1,1,-2,0,0.0,0,0,0,0,0,0,
Kurt Hinish,23,HOU,DT,15,3,0,0,0,0,0,0,0,0,0,0,1.0,23,11,12,6,2,0,
Travis Jones,23,BAL,DT,15,3,0,0,0,0,1,0,0,0,0,0,1.0,24,14,10,1,2,0,
Israel Mukuamu,23,DAL,S,15,3,1,0,0,0,1,0,0,0,0,0,0.0,17,12,5,0,1,0,
Tre Norwood,23,PIT,DB,15,3,0,0,0,0,0,0,0,0,0,0,0.0,23,17,6,2,0,0,
Giovanni Ricci,26,CAR,TE,15,3,0,0,0,0,0,0,0,1,0,0,0.0,10,6,4,0,0,0,
Rachad Wildgoose,22,WAS,CB,15,3,0,0,0,0,3,0,0,0,0,0,0.0,16,12,4,0,0,0,
A.J. Epenesa,24,BUF,DE,15,2,0,0,0,0,5,2,0,1,0,0,6.5,16,13,3,7,10,0,
Elijah Hicks,23,CHI,DB,15,2,0,0,0,0,0,1,0,1,0,0,0.0,28,15,13,0,0,0,
Daxton Hill,22,CIN,S,15,2,0,0,0,0,0,0,0,0,0,0,0.0,16,11,5,0,1,0,
Darnay Holmes,24,NYG,CB,15,2,0,0,0,0,8,1,0,0,0,0,0.0,38,28,10,2,1,0,
Zander Horvath,24,LAC,FB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Chuba Hubbard,23,CAR,RB,15,2,0,0,0,0,0,0,2,0,4,0,0.0,3,3,0,0,0,0,
Jordan Kunaszyk,26,CLE,LB,15,2,0,0,0,0,1,1,0,0,0,0,0.0,22,14,8,0,0,0,
James Lynch,23,MIN,DT,15,2,0,0,0,0,0,0,0,0,0,0,0.0,20,11,9,1,0,0,
Boston Scott,27,PHI,RB,15,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,
Tim Settle,25,BUF,DT,15,2,0,0,0,0,1,1,0,1,0,0,1.0,19,11,8,4,2,0,
Jelani Woods,24,IND,TE,15,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,
Nik Bonitto,23,DEN,OLB,15,1,0,0,0,0,0,1,0,0,0,0,1.5,14,6,8,1,3,0,
Adam Gotsis,30,JAX,DE,15,1,0,0,0,0,2,0,0,1,0,0,1.5,19,10,9,3,9,0,
Hassan Haskins,23,TEN,RB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,
Tre Herndon,26,JAX,CB,15,1,0,0,0,0,5,1,0,1,14,0,0.0,36,27,9,2,1,0,
Scott Miller,25,TAM,WR,15,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Dax Milne,23,WAS,WR,15,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Zeke Turner,26,ARI,DB,15,1,0,0,0,0,0,1,0,0,0,0,0.0,22,12,10,3,0,0,
Derrek Tuszka,25,2TM,LB,15,1,0,0,0,0,0,0,0,0,0,0,0.0,16,8,8,0,0,0,
Montrell Washington,23,DEN,WR,15,1,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0,
Russ Yeast,23,LAR,S,15,1,0,0,0,0,0,0,0,0,0,0,0.0,20,16,4,1,0,0,
Cal Adomitis,24,CIN,LS,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Jamal Agnew,27,JAX,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,PB
Marcus Allen,26,PIT,DB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0,0,0,
Boogie Basham,25,BUF,DE,15,0,1,21,0,21,2,0,0,1,1,0,2.0,19,9,10,1,5,0,
Shaun Bradley,25,PHI,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,
Dyami Brown,23,WAS,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,
Darien Butler,22,LVR,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,0,0,0,
Percy Butler,22,WAS,S,15,0,0,0,0,0,1,0,0,1,0,0,0.0,11,9,2,0,0,0,
Jack Cochrane,23,KAN,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,
DeeJay Dallas,24,SEA,RB,15,0,0,0,0,0,0,1,1,1,47,0,0.0,8,5,3,0,0,0,
Daniel Ekuale,28,NWE,DT,15,0,0,0,0,0,1,0,0,0,0,0,2.0,14,10,4,2,3,0,
Tre Flowers,27,CIN,CB,15,0,1,0,0,0,3,0,0,1,0,0,0.0,27,20,7,0,0,0,
Chauncey Golston,24,DAL,LB,15,0,0,0,0,0,1,0,0,0,0,0,1.0,22,13,9,2,2,0,
Ryan Griffin,32,CHI,TE,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
Justice Hill,25,BAL,RB,15,0,0,0,0,0,0,0,2,0,0,0,0.0,6,6,0,0,0,0,
Jesper Horsted,25,LVR,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,
Drake Jackson,21,SFO,DE,15,0,1,0,0,0,8,0,0,0,0,0,3.0,14,8,6,3,6,0,
D'Ernest Johnson,26,CLE,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,0,0,0,
Joseph Jones,28,TEN,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,18,13,5,0,0,0,
DeAngelo Malone,23,ATL,LB,15,0,0,0,0,0,0,0,0,0,0,0,1.0,29,18,11,4,2,0,
Jalen Nailor,23,MIN,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,
James Proche,26,BAL,WR,15,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,
Chris Rumph,24,LAC,LB,15,0,0,0,0,0,1,0,0,0,0,0,2.0,15,7,8,2,6,0,
Dawuane Smoot,27,JAX,DE,15,0,0,0,0,0,2,1,0,1,0,0,5.0,21,14,7,6,12,0,
Pierre Strong,24,NWE,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
Grant Stuard,24,IND,LB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,11,9,2,0,0,0,
Ambry Thomas,23,SFO,CB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,0,0,0,
Daniel Thomas,24,JAX,S,15,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,0,0,0,
Josh Uche,24,NWE,LB,15,0,0,0,0,0,0,2,0,0,0,0,11.5,27,23,4,9,14,0,
Ke'Shawn Vaughn,25,TAM,RB,15,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,
Sam Williams,23,DAL,DE,15,0,0,0,0,0,1,1,0,3,0,0,4.0,22,15,7,10,9,0,AP DRoY-5
David Andrews,30,NWE,C,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,
Andrew Billings,27,LVR,LDT,14,14,0,0,0,0,0,0,0,0,0,0,1.0,39,18,21,3,3,0,
Spencer Brown,24,BUF,RT,14,14,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,
Calais Campbell,36,BAL,DE,14,14,0,0,0,0,2,2,0,0,0,0,5.5,36,18,18,4,14,0,
Jack Conklin,28,CLE,RT,14,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Andy Dalton,35,NOR,QB,14,14,0,0,0,0,0,0,5,4,1,0,0.0,1,0,1,0,0,0,
Kyler Gordon,23,CHI,RCB,14,14,3,78,0,42,6,1,0,1,12,0,0.0,71,55,16,2,0,0,
Lawrence Guy,32,NWE,LDE,14,14,0,0,0,0,0,0,0,0,0,0,2.0,46,18,28,3,5,0,
Derwin James,26,LAC,FS,14,14,2,0,0,0,6,2,0,0,0,0,4.0,115,64,51,5,5,0,"PB,AP-2"
Mac Jones,24,NWE,QB,14,14,0,0,0,0,0,0,5,2,-5,0,0.0,0,0,0,0,0,0,
Lamarcus Joyner,32,NYJ,SS,14,14,3,31,0,27,6,0,0,1,1,0,0.0,57,30,27,0,2,0,
Jayron Kearse,28,DAL,SS,14,14,1,2,0,2,5,1,0,2,6,0,2.0,77,55,22,7,2,0,
Corey Linsley,31,LAC,C,14,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Joe Mixon,26,CIN,RB,14,14,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,
David Njoku,26,CLE,TE,14,14,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,
Cesar Ruiz,23,NOR,RG,14,14,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Harrison Smith,33,MIN,SS,14,14,5,58,0,35,10,1,0,0,0,0,0.0,85,66,19,1,0,0,
James Smith-Williams,25,WAS,RDE,14,14,0,0,0,0,1,0,0,0,0,0,3.0,23,12,11,5,16,0,
AJ Terrell,24,ATL,LCB/RCB,14,14,0,0,0,0,9,0,1,1,21,0,0.0,47,36,11,1,0,0,
Kayvon Thibodeaux,22,NYG,ROLB,14,14,0,0,0,0,5,2,0,2,1,1,4.0,49,33,16,6,13,0,AP DRoY-4
Leighton Vander Esch,25,DAL,MLB,14,14,0,0,0,0,1,1,0,0,0,0,1.0,90,54,36,4,1,0,
Vita Vea,27,TAM,NT,14,14,0,0,0,0,0,1,0,1,0,0,6.5,31,15,16,7,13,0,
Denzel Ward,25,CLE,LCB,14,14,3,0,0,0,15,0,0,2,4,2,0.0,53,42,11,1,1,0,
Al Woods,35,SEA,NT,14,14,0,0,0,0,1,0,0,0,0,0,2.0,39,27,12,5,3,0,
Devin Duvernay,25,BAL,WR,14,13,0,0,0,0,0,0,1,3,0,0,0.0,0,0,0,0,0,0,PB
DeShon Elliott,25,DET,FS,14,13,1,0,0,0,3,1,0,1,0,0,0.0,96,73,23,5,3,0,
Folorunso Fatukasi,27,JAX,RDE,14,13,0,0,0,0,3,0,0,0,0,0,1.5,24,13,11,2,3,0,
Jakobi Meyers,26,NWE,WR,14,13,0,0,0,0,0,0,2,0,0,0,0.0,1,1,0,0,0,0,
Jason Pierre-Paul,33,BAL,LOLB,14,13,1,3,0,3,5,0,0,0,0,0,3.0,26,17,9,5,3,0,
Logan Thomas,31,WAS,TE,14,13,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Marco Wilson,23,ARI,RCB,14,13,3,77,1,39,10,1,0,0,0,0,0.0,58,44,14,2,1,0,
Julian Blackmon,24,IND,FS,14,11,1,17,1,17,2,0,0,1,34,0,1.0,50,36,14,2,1,0,
Michael Gallup,26,DAL,WR,14,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Fabian Moreau,28,NYG,RCB,14,11,0,0,0,0,10,0,0,0,0,0,0.0,66,50,16,0,0,0,
Josh Reynolds,27,DET,WR,14,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Ben Skowronek,25,LAR,WR,14,11,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Anthony Barr,30,DAL,RLB,14,10,0,0,0,0,1,0,0,2,0,0,1.0,58,35,23,2,4,0,
Ryan Neal,27,SEA,SS,14,10,1,13,0,13,8,1,0,0,0,0,1.0,66,45,21,4,1,0,
Jonathon Cooper,24,DEN,LOLB,14,9,0,0,0,0,0,0,0,0,0,0,2.0,48,23,25,2,7,0,
Terrace Marshall Jr.,22,CAR,WR,14,9,0,0,0,0,0,0,2,1,-1,0,0.0,1,1,0,0,0,0,
Baron Browning,23,DEN,ROLB,14,8,1,-6,0,-6,2,0,1,1,0,0,5.0,24,14,10,8,12,0,
John Cominsky,27,DET,RDE,14,8,0,0,0,0,3,1,0,0,0,0,4.0,30,18,12,5,12,0,
Nick McCloud,24,NYG,LCB,14,8,0,0,0,0,7,0,0,0,0,0,1.5,43,35,8,2,2,0,
Jonnu Smith,27,NWE,TE,14,8,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
D'Andre Swift,23,DET,RB,14,8,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
K'Waun Williams,31,DEN,DB,14,8,1,0,0,0,7,0,0,0,0,0,1.0,44,30,14,2,2,0,
Calvin Anderson,26,DEN,RT,14,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Marcus Johnson,28,NYG,WR,14,7,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,
Eric Rowe,30,MIA,SS,14,6,0,0,0,0,2,2,0,0,0,0,2.0,56,42,14,4,2,0,
Jack Sanborn,22,CHI,MLB,14,6,0,0,0,0,0,0,0,1,0,0,2.0,64,50,14,5,3,0,
Calvin Throckmorton,26,NOR,G,14,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Amani Oruwariye,26,DET,LCB,14,5,0,0,0,0,3,0,0,1,0,0,0.0,44,36,8,1,0,0,
Jason Pinnock,23,NYG,FS,14,5,0,0,0,0,3,1,1,1,0,0,1.5,41,34,7,2,4,0,
Damiere Byrd,29,ATL,WR,14,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Mike Hilton,28,CIN,CB,14,4,1,5,0,5,6,0,0,0,0,0,0.0,60,48,12,4,4,0,
Tre Avery,25,TEN,CB,14,3,0,0,0,0,9,0,0,1,0,0,0.0,29,23,6,1,0,0,
Keelan Cole,29,LVR,WR,14,3,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,
Dennis Gardeck,28,ARI,LB,14,3,1,24,0,24,1,1,0,0,0,0,1.0,31,22,9,2,5,0,
Jonathan Ledbetter,25,ARI,DE,14,3,0,0,0,0,0,0,0,0,0,0,1.0,22,10,12,2,2,0,
Christian Matthew,26,ARI,CB,14,3,0,0,0,0,3,0,0,0,0,0,0.0,19,12,7,0,0,0,
Will Parks,28,NYJ,S,14,3,0,0,0,0,0,0,0,0,0,0,0.0,17,10,7,0,0,0,
Daniel Brunskill,28,SFO,G,14,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Victor Dimukeje,23,ARI,OLB,14,2,0,0,0,0,0,0,0,0,0,0,0.0,17,12,5,0,1,0,
Kevin Rader,27,TEN,TE,14,2,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,0,0,0,
Malik Reed,26,PIT,LB,14,2,0,0,0,0,2,0,0,0,0,0,1.0,25,8,17,1,4,0,
Khalil Shakir,22,BUF,WR,14,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Erik Harris,32,ATL,S,14,1,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,
Brycen Hopkins,25,LAR,TE,14,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Justin Houston,33,BAL,LB,14,1,1,5,0,5,1,1,0,0,0,0,9.5,21,14,7,7,17,0,
Quintin Morris,23,BUF,TE,14,1,0,0,0,0,0,1,1,1,0,0,0.0,3,2,1,0,0,0,
Trevon Wesco,27,CHI,TE,14,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Essang Bassey,24,DEN,CB,14,0,0,0,0,0,2,0,0,0,0,0,0.0,15,10,5,1,0,0,
Joe Cardona,30,NWE,LS,14,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,
Tariq Carpenter,24,GNB,S,14,0,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,
Ashtyn Davis,26,NYJ,S,14,0,1,14,0,14,1,0,0,0,0,0,0.0,5,3,2,0,0,0,
Jonathan Garvin,23,GNB,DE,14,0,0,0,0,0,2,0,0,0,0,0,0.0,8,0,8,0,2,0,
Jake Gervase,27,LAR,LB,14,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,
